record_id,date,year,month,day,day_of_year,week_of_year,season,month_sin,month_cos,rainfall_mm,rainfall_intensity,rain_lag1,rain_lag2,rain_lag3,rain_cumul_3day,rain_cumul_5day,rain_cumul_7day,rain_rolling_avg_7d,rain_rolling_avg_30d,rain_exceed_50mm,rain_exceed_100mm,consecutive_rain_days,typhoon_active,typhoon_signal,typhoon_name,typhoon_category,typhoon_max_wind_kph,days_to_typhoon,days_since_typhoon,antecedent_moisture,land_use_code,flood_occurred,flood_depth_m,flood_duration_hrs,flood_severity
136,2020-05-15,2020,5,15,136,20,0,0.5,-0.866025,22.3,3,0.0,0.0,0.0,22.3,22.3,22.3,3.19,5.25,0,0,1,0,0,,0.0,,,,0.09,1,0,,,0
137,2020-05-16,2020,5,16,137,20,0,0.5,-0.866025,34.2,3,22.3,0.0,0.0,56.5,56.5,56.5,8.07,6.39,0,0,2,0,0,,0.0,,,,0.2,1,0,,,0
138,2020-05-17,2020,5,17,138,20,0,0.5,-0.866025,21.8,3,34.2,22.3,0.0,78.3,78.3,78.3,11.19,7.12,0,0,3,0,0,,0.0,,,,0.53,1,0,,,0
139,2020-05-18,2020,5,18,139,21,0,0.5,-0.866025,0.0,0,21.8,34.2,22.3,56.0,78.3,78.3,11.19,6.63,0,0,0,0,0,,0.0,,,,0.18,1,0,,,0
140,2020-05-19,2020,5,19,140,21,0,0.5,-0.866025,0.0,0,0.0,21.8,34.2,21.8,78.3,78.3,11.19,6.63,0,0,0,0,0,,0.0,,,,0.18,1,0,,,0
141,2020-05-20,2020,5,20,141,21,0,0.5,-0.866025,0.0,0,0.0,0.0,21.8,0.0,56.0,78.3,11.19,6.63,0,0,0,0,0,,0.0,,,,0.18,1,0,,,0
142,2020-05-21,2020,5,21,142,21,0,0.5,-0.866025,0.0,0,0.0,0.0,0.0,0.0,21.8,78.3,11.19,6.54,0,0,0,0,0,,0.0,,,,0.18,1,0,,,0
143,2020-05-22,2020,5,22,143,21,0,0.5,-0.866025,15.5,3,0.0,0.0,0.0,15.5,15.5,71.5,10.21,7.06,0,0,1,0,0,,0.0,,,,0.17,1,0,,,0
144,2020-05-23,2020,5,23,144,21,0,0.5,-0.866025,11.4,3,15.5,0.0,0.0,26.9,26.9,48.7,6.96,7.22,0,0,2,0,0,,0.0,,,,0.18,1,0,,,0
145,2020-05-24,2020,5,24,145,21,0,0.5,-0.866025,0.0,0,11.4,15.5,0.0,26.9,26.9,26.9,3.84,7.13,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0
146,2020-05-25,2020,5,25,146,22,0,0.5,-0.866025,0.0,0,0.0,11.4,15.5,11.4,26.9,26.9,3.84,7.13,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0
147,2020-05-26,2020,5,26,147,22,0,0.5,-0.866025,0.0,0,0.0,0.0,11.4,0.0,26.9,26.9,3.84,6.05,0,0,0,0,0,,0.0,,,,0.1,1,1,0.2,11.0,1
148,2020-05-27,2020,5,27,148,22,0,0.5,-0.866025,0.0,0,0.0,0.0,0.0,0.0,11.4,26.9,3.84,6.05,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0
149,2020-05-28,2020,5,28,149,22,0,0.5,-0.866025,0.0,0,0.0,0.0,0.0,0.0,0.0,26.9,3.84,6.05,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0
150,2020-05-29,2020,5,29,150,22,0,0.5,-0.866025,2.2,1,0.0,0.0,0.0,2.2,2.2,13.6,1.94,6.13,0,0,1,0,0,,0.0,,,,0.07,1,0,,,0
151,2020-05-30,2020,5,30,151,22,0,0.5,-0.866025,7.9,3,2.2,0.0,0.0,10.1,10.1,10.1,1.44,6.39,0,0,2,0,0,,0.0,,,,0.12,1,0,,,0
152,2020-05-31,2020,5,31,152,22,0,0.5,-0.866025,0.0,0,7.9,2.2,0.0,10.1,10.1,10.1,1.44,5.8,0,0,0,0,0,,0.0,,,,0.07,1,0,,,0
153,2020-06-01,2020,6,1,153,23,1,0.0,-1.0,0.0,0,0.0,7.9,2.2,7.9,10.1,10.1,1.44,5.8,0,0,0,0,0,,0.0,,,,0.07,1,0,,,0
154,2020-06-02,2020,6,2,154,23,1,0.0,-1.0,54.6,4,0.0,0.0,7.9,54.6,64.7,64.7,9.24,7.62,1,0,1,0,0,,0.0,,,,0.16,1,0,,,0
155,2020-06-03,2020,6,3,155,23,1,0.0,-1.0,0.0,0,54.6,0.0,0.0,54.6,62.5,64.7,9.24,6.42,0,0,0,0,0,,0.0,,,,0.16,1,0,,,0
156,2020-06-04,2020,6,4,156,23,1,0.0,-1.0,34.6,3,0.0,54.6,0.0,89.2,89.2,99.3,14.19,7.57,0,0,1,0,0,,0.0,,,,0.22,1,0,,,0
157,2020-06-05,2020,6,5,157,23,1,0.0,-1.0,0.0,0,34.6,0.0,54.6,34.6,89.2,97.1,13.87,7.57,0,0,0,0,0,,0.0,,,,0.22,1,0,,,0
158,2020-06-06,2020,6,6,158,23,1,0.0,-1.0,0.0,0,0.0,34.6,0.0,34.6,89.2,89.2,12.74,6.82,0,0,0,0,0,,0.0,,,,0.2,1,0,,,0
159,2020-06-07,2020,6,7,159,23,1,0.0,-1.0,0.0,0,0.0,0.0,34.6,0.0,34.6,89.2,12.74,6.82,0,0,0,0,0,,0.0,,,,0.2,1,0,,,0
160,2020-06-08,2020,6,8,160,24,1,0.0,-1.0,34.1,3,0.0,0.0,0.0,34.1,68.7,123.3,17.61,7.95,0,0,1,0,0,,0.0,,,,0.26,1,0,,,0
161,2020-06-09,2020,6,9,161,24,1,0.0,-1.0,14.2,3,34.1,0.0,0.0,48.3,48.3,82.9,11.84,8.43,0,0,2,0,0,,0.0,,,,0.24,1,0,,,0
162,2020-06-10,2020,6,10,162,24,1,0.0,-1.0,0.0,0,14.2,34.1,0.0,48.3,48.3,82.9,11.84,8.43,0,0,0,0,0,,0.0,,,,0.19,1,0,,,0
163,2020-06-11,2020,6,11,163,24,1,0.0,-1.0,0.0,0,0.0,14.2,34.1,14.2,48.3,48.3,6.9,8.43,0,0,0,0,0,,0.0,,,,0.13,1,0,,,0
164,2020-06-12,2020,6,12,164,24,1,0.0,-1.0,0.0,0,0.0,0.0,14.2,0.0,48.3,48.3,6.9,8.43,0,0,0,0,0,,0.0,,,,0.13,1,0,,,0
165,2020-06-13,2020,6,13,165,24,1,0.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,14.2,48.3,6.9,8.43,0,0,0,0,0,,0.0,,,,0.13,1,0,,,0
166,2020-06-14,2020,6,14,166,24,1,0.0,-1.0,6.0,2,0.0,0.0,0.0,6.0,6.0,54.3,7.76,7.88,0,0,1,0,0,,0.0,,,,0.14,1,0,,,0
167,2020-06-15,2020,6,15,167,25,1,0.0,-1.0,42.1,3,6.0,0.0,0.0,48.1,48.1,62.3,8.9,8.15,0,0,2,0,0,,0.0,,,,0.21,1,0,,,0
168,2020-06-16,2020,6,16,168,25,1,0.0,-1.0,0.0,0,42.1,6.0,0.0,48.1,48.1,48.1,6.87,7.42,0,0,0,0,0,,0.0,,,,0.13,1,0,,,0
169,2020-06-17,2020,6,17,169,25,1,0.0,-1.0,53.9,4,0.0,42.1,6.0,96.0,102.0,102.0,14.57,9.22,1,0,1,0,0,,0.0,,,,0.22,1,1,0.3,11.0,1
170,2020-06-18,2020,6,18,170,25,1,0.0,-1.0,0.0,0,53.9,0.0,42.1,53.9,102.0,102.0,14.57,9.22,0,0,0,0,0,,0.0,,,,0.22,1,0,,,0
171,2020-06-19,2020,6,19,171,25,1,0.0,-1.0,0.0,0,0.0,53.9,0.0,53.9,96.0,102.0,14.57,9.22,0,0,0,0,0,,0.0,,,,0.22,1,0,,,0
172,2020-06-20,2020,6,20,172,25,1,0.0,-1.0,0.0,0,0.0,0.0,53.9,0.0,53.9,102.0,14.57,9.22,0,0,0,0,0,,0.0,,,,0.22,1,0,,,0
173,2020-06-21,2020,6,21,173,25,1,0.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,53.9,96.0,13.71,8.7,0,0,0,0,0,,0.0,,,,0.21,1,0,,,0
174,2020-06-22,2020,6,22,174,26,1,0.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,53.9,7.7,8.32,0,0,0,0,0,,0.0,,,,0.14,1,0,,,0
175,2020-06-23,2020,6,23,175,26,1,0.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,53.9,7.7,8.32,0,0,0,0,0,,0.0,,,,0.14,1,0,,,0
176,2020-06-24,2020,6,24,176,26,1,0.0,-1.0,51.1,4,0.0,0.0,0.0,51.1,51.1,51.1,7.3,10.02,1,0,1,0,0,,0.0,,,,0.14,1,0,,,0
177,2020-06-25,2020,6,25,177,26,1,0.0,-1.0,0.0,0,51.1,0.0,0.0,51.1,51.1,51.1,7.3,10.02,0,0,0,0,0,,0.0,,,,0.14,1,0,,,0
178,2020-06-26,2020,6,26,178,26,1,0.0,-1.0,0.0,0,0.0,51.1,0.0,51.1,51.1,51.1,7.3,10.02,0,0,0,0,0,,0.0,,,,0.14,1,0,,,0
179,2020-06-27,2020,6,27,179,26,1,0.0,-1.0,1.5,1,0.0,0.0,51.1,1.5,52.6,52.6,7.51,10.07,0,0,1,0,0,,0.0,,,,0.14,1,0,,,0
180,2020-06-28,2020,6,28,180,26,1,0.0,-1.0,16.3,3,1.5,0.0,0.0,17.8,68.9,68.9,9.84,10.54,0,0,2,0,0,,0.0,,,,0.22,1,0,,,0
181,2020-06-29,2020,6,29,181,27,1,0.0,-1.0,34.3,3,16.3,1.5,0.0,52.1,52.1,103.2,14.74,11.42,0,0,3,0,0,,0.0,,,,0.58,1,0,,,0
182,2020-06-30,2020,6,30,182,27,1,0.0,-1.0,52.3,4,34.3,16.3,1.5,102.9,104.4,155.5,22.21,13.17,1,0,4,0,0,,0.0,,,,0.67,1,0,,,0
183,2020-07-01,2020,7,1,183,27,1,-0.5,-0.866025,0.0,0,52.3,34.3,16.3,86.6,104.4,104.4,14.91,13.17,0,0,0,0,0,,0.0,,,,0.23,1,0,,,0
184,2020-07-02,2020,7,2,184,27,1,-0.5,-0.866025,15.8,3,0.0,52.3,34.3,68.1,118.7,120.2,17.17,11.87,0,0,1,0,0,,0.0,,,,0.26,1,0,,,0
185,2020-07-03,2020,7,3,185,27,1,-0.5,-0.866025,27.6,3,15.8,0.0,52.3,43.4,130.0,147.8,21.11,12.79,0,0,2,0,0,,0.0,,,,0.35,1,0,,,0
186,2020-07-04,2020,7,4,186,27,1,-0.5,-0.866025,0.0,0,27.6,15.8,0.0,43.4,95.7,146.3,20.9,11.64,0,0,0,0,0,,0.0,,,,0.3,1,0,,,0
187,2020-07-05,2020,7,5,187,27,1,-0.5,-0.866025,0.0,0,0.0,27.6,15.8,27.6,43.4,130.0,18.57,11.64,0,0,0,0,0,,0.0,,,,0.27,1,0,,,0
188,2020-07-06,2020,7,6,188,28,1,-0.5,-0.866025,0.0,0,0.0,0.0,27.6,0.0,43.4,95.7,13.67,11.64,0,0,0,0,0,,0.0,,,,0.21,1,0,,,0
189,2020-07-07,2020,7,7,189,28,1,-0.5,-0.866025,67.5,4,0.0,0.0,0.0,67.5,95.1,110.9,15.84,13.89,1,0,1,0,0,,0.0,,,,0.24,1,0,,,0
190,2020-07-08,2020,7,8,190,28,1,-0.5,-0.866025,89.2,4,67.5,0.0,0.0,156.7,156.7,200.1,28.59,15.73,1,0,2,0,0,,0.0,,,,0.44,1,1,0.9,15.0,2
191,2020-07-09,2020,7,9,191,28,1,-0.5,-0.866025,0.0,0,89.2,67.5,0.0,156.7,156.7,184.3,26.33,15.25,0,0,0,0,0,,0.0,,,,0.37,1,0,,,0
192,2020-07-10,2020,7,10,192,28,1,-0.5,-0.866025,32.1,3,0.0,89.2,67.5,121.3,188.8,188.8,26.97,16.32,0,0,1,0,0,,0.0,,,,0.37,1,0,,,0
193,2020-07-11,2020,7,11,193,28,1,-0.5,-0.866025,75.1,4,32.1,0.0,89.2,107.2,263.9,263.9,37.7,18.83,1,0,2,0,0,,0.0,,,,0.55,1,0,,,0
194,2020-07-12,2020,7,12,194,28,1,-0.5,-0.866025,49.5,3,75.1,32.1,0.0,156.7,245.9,313.4,44.77,20.48,0,0,3,0,0,,0.0,,,,0.94,1,1,0.7,13.0,2
195,2020-07-13,2020,7,13,195,29,1,-0.5,-0.866025,9.2,3,49.5,75.1,32.1,133.8,165.9,322.6,46.09,20.78,0,0,4,0,0,,0.0,,,,0.95,1,1,0.3,11.0,1
196,2020-07-14,2020,7,14,196,29,1,-0.5,-0.866025,0.0,0,9.2,49.5,75.1,58.7,165.9,255.1,36.44,20.58,0,0,0,0,0,,0.0,,,,0.49,1,0,,,0
197,2020-07-15,2020,7,15,197,29,1,-0.5,-0.866025,49.5,3,0.0,9.2,49.5,58.7,183.3,215.4,30.77,20.83,0,0,1,0,0,,0.0,,,,0.42,1,0,,,0
198,2020-07-16,2020,7,16,198,29,1,-0.5,-0.866025,96.5,4,49.5,0.0,9.2,146.0,204.7,311.9,44.56,24.05,1,0,2,0,0,,0.0,,,,0.63,1,1,0.8,17.0,2
199,2020-07-17,2020,7,17,199,29,1,-0.5,-0.866025,33.6,3,96.5,49.5,0.0,179.6,188.8,313.4,44.77,23.37,0,0,3,0,0,,0.0,,,,0.94,1,1,0.5,6.0,2
200,2020-07-18,2020,7,18,200,29,1,-0.5,-0.866025,97.6,4,33.6,96.5,49.5,227.7,277.2,335.9,47.99,26.62,1,0,4,0,0,,0.0,,,,0.98,1,1,1.5,17.0,3
201,2020-07-19,2020,7,19,201,29,1,-0.5,-0.866025,0.0,0,97.6,33.6,96.5,131.2,277.2,286.4,40.91,26.62,0,0,0,0,0,,0.0,,,,0.54,1,0,,,0
202,2020-07-20,2020,7,20,202,30,1,-0.5,-0.866025,67.9,4,0.0,97.6,33.6,165.5,295.6,345.1,49.3,28.89,1,0,1,0,0,,0.0,,,,0.64,1,0,,,0
203,2020-07-21,2020,7,21,203,30,1,-0.5,-0.866025,38.5,3,67.9,0.0,97.6,106.4,237.6,383.6,54.8,30.17,0,0,2,0,0,,0.0,,,,0.76,1,0,,,0
204,2020-07-22,2020,7,22,204,30,1,-0.5,-0.866025,23.0,3,38.5,67.9,0.0,129.4,227.0,357.1,51.01,30.94,0,0,3,0,0,,0.0,,,,1.0,1,1,0.5,10.0,1
205,2020-07-23,2020,7,23,205,30,1,-0.5,-0.866025,38.7,3,23.0,38.5,67.9,100.2,168.1,299.3,42.76,32.23,0,0,4,0,0,,0.0,,,,0.91,1,1,0.5,19.0,2
206,2020-07-24,2020,7,24,206,30,1,-0.5,-0.866025,0.0,0,38.7,23.0,38.5,61.7,168.1,265.7,37.96,30.52,0,0,0,0,0,,0.0,,,,0.51,1,0,,,0
207,2020-07-25,2020,7,25,207,30,1,-0.5,-0.866025,26.2,3,0.0,38.7,23.0,64.9,126.4,194.3,27.76,31.4,0,0,1,0,0,,0.0,,,,0.38,1,0,,,0
208,2020-07-26,2020,7,26,208,30,1,-0.5,-0.866025,49.3,3,26.2,0.0,38.7,75.5,137.2,243.6,34.8,33.04,0,0,2,0,0,,0.0,,,,0.52,1,0,,,0
209,2020-07-27,2020,7,27,209,31,1,-0.5,-0.866025,94.1,4,49.3,26.2,0.0,169.6,208.3,269.8,38.54,36.13,1,0,3,0,0,,0.0,,,,0.86,1,0,,,0
210,2020-07-28,2020,7,28,210,31,1,-0.5,-0.866025,14.3,3,94.1,49.3,26.2,157.7,183.9,245.6,35.09,36.06,0,0,4,0,0,,0.0,,,,0.82,1,0,,,0
211,2020-07-29,2020,7,29,211,31,1,-0.5,-0.866025,0.0,0,14.3,94.1,49.3,108.4,183.9,222.6,31.8,34.92,0,0,0,0,0,,0.0,,,,0.43,1,0,,,0
212,2020-07-30,2020,7,30,212,31,1,-0.5,-0.866025,0.0,0,0.0,14.3,94.1,14.3,157.7,183.9,26.27,33.17,0,0,0,0,0,,0.0,,,,0.37,1,0,,,0
213,2020-07-31,2020,7,31,213,31,1,-0.5,-0.866025,0.0,0,0.0,0.0,14.3,0.0,108.4,183.9,26.27,33.17,0,0,0,0,0,,0.0,,,,0.37,1,0,,,0
214,2020-08-01,2020,8,1,214,31,1,-0.866025,-0.5,0.0,0,0.0,0.0,0.0,0.0,14.3,157.7,22.53,32.65,0,0,0,0,0,,0.0,,,,0.32,1,0,,,0
215,2020-08-02,2020,8,2,215,31,1,-0.866025,-0.5,1.6,1,0.0,0.0,0.0,1.6,1.6,110.0,15.71,31.78,0,0,1,0,0,,0.0,,,,0.24,1,0,,,0
216,2020-08-03,2020,8,3,216,32,1,-0.866025,-0.5,15.4,3,1.6,0.0,0.0,17.0,17.0,31.3,4.47,32.29,0,0,2,0,0,,0.0,,,,0.15,1,0,,,0
217,2020-08-04,2020,8,4,217,32,1,-0.866025,-0.5,0.0,0,15.4,1.6,0.0,17.0,17.0,17.0,2.43,32.29,0,0,0,0,0,,0.0,,,,0.08,1,0,,,0
218,2020-08-05,2020,8,5,218,32,1,-0.866025,-0.5,79.2,4,0.0,15.4,1.6,94.6,96.2,96.2,13.74,34.93,1,0,1,0,0,,0.0,,,,0.21,1,0,,,0
219,2020-08-06,2020,8,6,219,32,1,-0.866025,-0.5,52.8,4,79.2,0.0,15.4,132.0,149.0,149.0,21.29,34.44,1,0,2,0,0,,0.0,,,,0.36,1,0,,,0
220,2020-08-07,2020,8,7,220,32,1,-0.866025,-0.5,14.2,3,52.8,79.2,0.0,146.2,161.6,163.2,23.31,31.94,0,0,3,0,0,,0.0,,,,0.68,1,0,,,0
221,2020-08-08,2020,8,8,221,32,1,-0.866025,-0.5,61.1,4,14.2,52.8,79.2,128.1,207.3,224.3,32.04,33.98,1,0,4,0,0,,0.0,,,,0.78,1,1,0.5,16.0,2
222,2020-08-09,2020,8,9,222,32,1,-0.866025,-0.5,42.4,3,61.1,14.2,52.8,117.7,249.7,265.1,37.87,34.32,0,0,5,0,0,,0.0,,,,0.85,1,1,0.6,14.0,2
223,2020-08-10,2020,8,10,223,33,1,-0.866025,-0.5,81.6,4,42.4,61.1,14.2,185.1,252.1,331.3,47.33,34.54,1,0,6,0,0,,0.0,,,,0.97,1,1,1.1,39.0,3
224,2020-08-11,2020,8,11,224,33,1,-0.866025,-0.5,6.4,2,81.6,42.4,61.1,130.4,205.7,337.7,48.24,33.1,0,0,7,0,0,,0.0,,,,0.98,1,0,,,0
225,2020-08-12,2020,8,12,225,33,1,-0.866025,-0.5,0.0,0,6.4,81.6,42.4,88.0,191.5,258.5,36.93,32.8,0,0,0,0,0,,0.0,,,,0.49,1,0,,,0
226,2020-08-13,2020,8,13,226,33,1,-0.866025,-0.5,23.3,3,0.0,6.4,81.6,29.7,153.7,229.0,32.71,33.57,0,0,1,0,0,,0.0,,,,0.44,1,1,0.3,10.0,1
227,2020-08-14,2020,8,14,227,33,1,-0.866025,-0.5,0.0,0,23.3,0.0,6.4,23.3,111.3,214.8,30.69,31.92,0,0,0,0,0,,0.0,,,,0.42,1,0,,,0
228,2020-08-15,2020,8,15,228,33,1,-0.866025,-0.5,20.4,3,0.0,23.3,0.0,43.7,50.1,174.1,24.87,29.39,0,0,1,0,0,,0.0,,,,0.35,1,0,,,0
229,2020-08-16,2020,8,16,229,33,1,-0.866025,-0.5,0.0,0,20.4,0.0,23.3,20.4,43.7,131.7,18.81,28.27,0,0,0,0,0,,0.0,,,,0.28,1,0,,,0
230,2020-08-17,2020,8,17,230,34,1,-0.866025,-0.5,51.3,4,0.0,20.4,0.0,71.7,95.0,101.4,14.49,26.72,1,0,1,0,0,,0.0,,,,0.22,1,0,,,0
231,2020-08-18,2020,8,18,231,34,1,-0.866025,-0.5,49.7,3,51.3,0.0,20.4,101.0,121.4,144.7,20.67,28.38,0,0,2,0,0,,0.0,,,,0.35,1,1,0.3,9.0,1
232,2020-08-19,2020,8,19,232,34,1,-0.866025,-0.5,38.2,3,49.7,51.3,0.0,139.2,159.6,182.9,26.13,27.39,0,0,3,0,0,,0.0,,,,0.71,1,1,0.3,3.0,1
233,2020-08-20,2020,8,20,233,34,1,-0.866025,-0.5,27.4,3,38.2,49.7,51.3,115.3,166.6,187.0,26.71,27.02,0,0,4,0,0,,0.0,,,,0.72,1,1,0.3,8.0,1
234,2020-08-21,2020,8,21,234,34,1,-0.866025,-0.5,0.0,0,27.4,38.2,49.7,65.6,166.6,187.0,26.71,26.25,0,0,0,0,0,,0.0,,,,0.37,1,0,,,0
235,2020-08-22,2020,8,22,235,34,1,-0.866025,-0.5,19.1,3,0.0,27.4,38.2,46.5,134.4,185.7,26.53,25.6,0,0,1,0,0,,0.0,,,,0.37,1,0,,,0
236,2020-08-23,2020,8,23,236,34,1,-0.866025,-0.5,22.6,3,19.1,0.0,27.4,41.7,107.3,208.3,29.76,26.35,0,0,2,0,0,,0.0,,,,0.46,1,0,,,0
237,2020-08-24,2020,8,24,237,35,1,-0.866025,-0.5,1.9,1,22.6,19.1,0.0,43.6,71.0,158.9,22.7,25.54,0,0,3,0,0,,0.0,,,,0.67,1,0,,,0
238,2020-08-25,2020,8,25,238,35,1,-0.866025,-0.5,0.0,0,1.9,22.6,19.1,24.5,43.6,109.2,15.6,23.9,0,0,0,0,0,,0.0,,,,0.24,1,0,,,0
239,2020-08-26,2020,8,26,239,35,1,-0.866025,-0.5,0.0,0,0.0,1.9,22.6,1.9,43.6,71.0,10.14,20.76,0,0,0,0,0,,0.0,,,,0.17,1,0,,,0
240,2020-08-27,2020,8,27,240,35,1,-0.866025,-0.5,30.7,3,0.0,0.0,1.9,30.7,55.2,74.3,10.61,21.31,0,0,1,0,0,,0.0,,,,0.18,1,0,,,0
241,2020-08-28,2020,8,28,241,35,1,-0.866025,-0.5,56.2,4,30.7,0.0,0.0,86.9,88.8,130.5,18.64,23.18,1,0,2,0,0,,0.0,,,,0.32,1,0,,,0
242,2020-08-29,2020,8,29,242,35,1,-0.866025,-0.5,0.0,0,56.2,30.7,0.0,86.9,86.9,111.4,15.91,23.18,0,0,0,0,0,,0.0,,,,0.24,1,0,,,0
243,2020-08-30,2020,8,30,243,35,1,-0.866025,-0.5,122.9,4,0.0,56.2,30.7,179.1,209.8,211.7,30.24,27.28,1,1,1,0,0,,0.0,,,,0.41,1,0,,,0
244,2020-08-31,2020,8,31,244,36,1,-0.866025,-0.5,45.9,3,122.9,0.0,56.2,168.8,255.7,255.7,36.53,28.81,0,0,2,0,0,,0.0,,,,0.54,1,0,,,0
245,2020-09-01,2020,9,1,245,36,1,-1.0,-0.0,0.0,0,45.9,122.9,0.0,168.8,225.0,255.7,36.53,28.76,0,0,0,0,0,,0.0,,,,0.49,1,0,,,0
246,2020-09-02,2020,9,2,246,36,1,-1.0,-0.0,54.9,4,0.0,45.9,122.9,100.8,223.7,310.6,44.37,30.07,1,0,1,0,0,,0.0,,,,0.58,1,1,0.2,9.0,1
247,2020-09-03,2020,9,3,247,36,1,-1.0,-0.0,38.3,3,54.9,0.0,45.9,93.2,262.0,318.2,45.46,31.35,0,0,2,0,0,,0.0,,,,0.65,1,1,0.4,10.0,1
248,2020-09-04,2020,9,4,248,36,1,-1.0,-0.0,0.0,0,38.3,54.9,0.0,93.2,139.1,262.0,37.43,28.71,0,0,0,0,0,,0.0,,,,0.5,1,0,,,0
249,2020-09-05,2020,9,5,249,36,1,-1.0,-0.0,40.7,3,0.0,38.3,54.9,79.0,133.9,302.7,43.24,28.31,0,0,1,0,0,,0.0,,,,0.57,1,0,,,0
250,2020-09-06,2020,9,6,250,36,1,-1.0,-0.0,0.0,0,40.7,0.0,38.3,40.7,133.9,179.8,25.69,27.83,0,0,0,0,0,,0.0,,,,0.36,1,0,,,0
251,2020-09-07,2020,9,7,251,37,1,-1.0,-0.0,45.0,3,0.0,40.7,0.0,85.7,124.0,178.9,25.56,27.3,0,0,1,0,0,,0.0,,,,0.36,1,1,0.3,9.0,1
252,2020-09-08,2020,9,8,252,37,1,-1.0,-0.0,0.0,0,45.0,0.0,40.7,45.0,85.7,178.9,25.56,25.88,0,0,0,0,0,,0.0,,,,0.36,1,0,,,0
253,2020-09-09,2020,9,9,253,37,1,-1.0,-0.0,165.2,4,0.0,45.0,0.0,210.2,250.9,289.2,41.31,28.67,1,1,1,0,0,,0.0,,,,0.55,1,1,0.8,15.0,2
254,2020-09-10,2020,9,10,254,37,1,-1.0,-0.0,32.4,3,165.2,0.0,45.0,197.6,242.6,283.3,40.47,29.54,0,0,2,0,0,,0.0,,,,0.59,1,0,,,0
255,2020-09-11,2020,9,11,255,37,1,-1.0,-0.0,0.0,0,32.4,165.2,0.0,197.6,242.6,283.3,40.47,29.54,0,0,0,0,0,,0.0,,,,0.54,1,0,,,0
256,2020-09-12,2020,9,12,256,37,1,-1.0,-0.0,57.1,4,0.0,32.4,165.2,89.5,254.7,299.7,42.81,30.66,1,0,1,0,0,,0.0,,,,0.56,1,0,,,0
257,2020-09-13,2020,9,13,257,37,1,-1.0,-0.0,0.0,0,57.1,0.0,32.4,57.1,254.7,299.7,42.81,30.66,0,0,0,0,0,,0.0,,,,0.56,1,0,,,0
258,2020-09-14,2020,9,14,258,38,1,-1.0,-0.0,40.3,3,0.0,57.1,0.0,97.4,129.8,295.0,42.14,31.33,0,0,1,0,0,,0.0,,,,0.56,1,0,,,0
259,2020-09-15,2020,9,15,259,38,1,-1.0,-0.0,0.0,0,40.3,0.0,57.1,40.3,97.4,295.0,42.14,31.33,0,0,0,0,0,,0.0,,,,0.56,1,0,,,0
260,2020-09-16,2020,9,16,260,38,1,-1.0,-0.0,0.0,0,0.0,40.3,0.0,40.3,97.4,129.8,18.54,29.62,0,0,0,0,0,,0.0,,,,0.27,1,0,,,0
261,2020-09-17,2020,9,17,261,38,1,-1.0,-0.0,99.1,4,0.0,0.0,40.3,99.1,139.4,196.5,28.07,31.26,1,0,1,0,0,,0.0,,,,0.39,1,0,,,0
262,2020-09-18,2020,9,18,262,38,1,-1.0,-0.0,79.6,4,99.1,0.0,0.0,178.7,219.0,276.1,39.44,32.64,1,0,2,0,0,,0.0,,,,0.57,1,0,,,0
263,2020-09-19,2020,9,19,263,38,1,-1.0,-0.0,81.6,4,79.6,99.1,0.0,260.3,260.3,300.6,42.94,34.45,1,0,3,0,0,,0.0,,,,0.92,1,1,1.4,41.0,3
264,2020-09-20,2020,9,20,264,38,1,-1.0,-0.0,0.0,0,81.6,79.6,99.1,161.2,260.3,300.6,42.94,34.45,0,0,0,0,0,,0.0,,,,0.57,1,0,,,0
265,2020-09-21,2020,9,21,265,39,1,-1.0,-0.0,112.1,4,0.0,81.6,79.6,193.7,372.4,372.4,53.2,37.55,1,1,1,0,0,,0.0,,,,0.69,1,1,1.1,35.0,3
266,2020-09-22,2020,9,22,266,39,1,-1.0,-0.0,0.0,0,112.1,0.0,81.6,112.1,273.3,372.4,53.2,36.8,0,0,0,0,0,,0.0,,,,0.69,1,0,,,0
267,2020-09-23,2020,9,23,267,39,1,-1.0,-0.0,0.0,0,0.0,112.1,0.0,112.1,193.7,372.4,53.2,36.73,0,0,0,0,0,,0.0,,,,0.69,1,1,0.5,4.0,1
268,2020-09-24,2020,9,24,268,39,1,-1.0,-0.0,71.3,4,0.0,0.0,112.1,71.3,183.4,344.6,49.23,39.11,1,0,1,0,0,,0.0,,,,0.64,1,0,,,0
269,2020-09-25,2020,9,25,269,39,1,-1.0,-0.0,151.5,4,71.3,0.0,0.0,222.8,334.9,416.5,59.5,44.16,1,1,2,0,0,,0.0,,,,0.81,1,1,1.5,20.0,3
270,2020-09-26,2020,9,26,270,39,1,-1.0,-0.0,0.0,0,151.5,71.3,0.0,222.8,222.8,334.9,47.84,43.14,0,0,0,0,0,,0.0,,,,0.62,1,0,,,0
