record_id,date,year,month,day,day_of_year,week_of_year,season,month_sin,month_cos,rainfall_mm,rainfall_intensity,rain_lag1,rain_lag2,rain_lag3,rain_cumul_3day,rain_cumul_5day,rain_cumul_7day,rain_rolling_avg_7d,rain_rolling_avg_30d,rain_exceed_50mm,rain_exceed_100mm,consecutive_rain_days,typhoon_active,typhoon_signal,typhoon_name,typhoon_category,typhoon_max_wind_kph,days_to_typhoon,days_since_typhoon,antecedent_moisture,land_use_code,flood_occurred,flood_depth_m,flood_duration_hrs,flood_severity,soil_moisture_mean,pressure_msl_mean,surface_pressure_mean,wind_gusts_10m_max
106,2020-04-15,2020,4,15,106,16,0,0.866025,-0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0,0,0,0,0,,0.0,,,,0.05,1,0,,,0,0.18486111111111111,1012.4250000000001,1011.8249999999999,24.8
107,2020-04-16,2020,4,16,107,16,0,0.866025,-0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0,0,0,0,0,,0.0,,,,0.05,1,0,,,0,0.18312499999999998,1012.0166666666668,1011.4166666666666,25.6
108,2020-04-17,2020,4,17,108,16,0,0.866025,-0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0,0,0,0,0,,0.0,,,,0.05,1,0,,,0,0.18223611111111107,1012.6166666666667,1012.0166666666668,29.5
109,2020-04-18,2020,4,18,109,16,0,0.866025,-0.5,14.5,3,0.0,0.0,0.0,14.5,14.5,14.5,2.07,0.91,0,0,1,0,0,,0.0,,,,0.07,1,0,,,0,0.18623611111111113,1012.9625,1012.3625000000001,27.4
110,2020-04-19,2020,4,19,110,16,0,0.866025,-0.5,0.0,0,14.5,0.0,0.0,14.5,14.5,14.5,2.07,0.91,0,0,0,0,0,,0.0,,,,0.07,1,0,,,0,0.17879166666666665,1012.1875,1011.5875,31.3
111,2020-04-20,2020,4,20,111,17,0,0.866025,-0.5,0.0,0,0.0,14.5,0.0,14.5,14.5,14.5,2.07,0.91,0,0,0,0,0,,0.0,,,,0.07,1,0,,,0,0.17481944444444442,1012.0791666666668,1011.4791666666666,42.1
112,2020-04-21,2020,4,21,112,17,0,0.866025,-0.5,2.8,2,0.0,0.0,14.5,2.8,17.3,17.3,2.47,1.01,0,0,1,0,0,,0.0,,,,0.08,1,0,,,0,0.1703472222222222,1011.3708333333334,1010.7708333333334,29.5
113,2020-04-22,2020,4,22,113,17,0,0.866025,-0.5,0.0,0,2.8,0.0,0.0,2.8,17.3,17.3,2.47,1.01,0,0,0,0,0,,0.0,,,,0.08,1,0,,,0,0.16988888888888887,1010.8958333333334,1010.2958333333332,28.4
114,2020-04-23,2020,4,23,114,17,0,0.866025,-0.5,6.5,2,0.0,2.8,0.0,9.3,9.3,23.8,3.4,1.22,0,0,1,0,0,,0.0,,,,0.09,1,0,,,0,0.16425,1011.1999999999999,1010.6,36.0
115,2020-04-24,2020,4,24,115,17,0,0.866025,-0.5,2.8,2,6.5,0.0,2.8,9.3,12.1,26.6,3.8,1.32,0,0,2,0,0,,0.0,,,,0.15,1,0,,,0,0.16109722222222222,1010.725,1010.125,27.4
116,2020-04-25,2020,4,25,116,17,0,0.866025,-0.5,0.0,0,2.8,6.5,0.0,9.3,12.1,12.1,1.73,1.32,0,0,0,0,0,,0.0,,,,0.07,1,0,,,0,0.16394444444444445,1011.0291666666667,1010.4291666666667,31.0
117,2020-04-26,2020,4,26,117,17,0,0.866025,-0.5,32.2,3,0.0,2.8,6.5,35.0,41.5,44.3,6.33,2.39,0,0,1,0,0,,0.0,,,,0.13,1,0,,,0,0.164125,1011.4499999999999,1010.85,31.0
118,2020-04-27,2020,4,27,118,18,0,0.866025,-0.5,0.0,0,32.2,0.0,2.8,32.2,41.5,44.3,6.33,2.34,0,0,0,0,0,,0.0,,,,0.13,1,0,,,0,0.16031944444444446,1011.5166666666668,1010.9166666666666,30.2
119,2020-04-28,2020,4,28,119,18,0,0.866025,-0.5,0.0,0,0.0,32.2,0.0,32.2,35.0,41.5,5.93,2.34,0,0,0,0,0,,0.0,,,,0.12,1,0,,,0,0.15675000000000003,1011.4791666666666,1010.8791666666666,38.9
120,2020-04-29,2020,4,29,120,18,0,0.866025,-0.5,0.0,0,0.0,0.0,32.2,0.0,32.2,41.5,5.93,2.34,0,0,0,0,0,,0.0,,,,0.12,1,0,,,0,0.15754166666666666,1011.4583333333334,1010.8583333333332,30.6
121,2020-04-30,2020,4,30,121,18,0,0.866025,-0.5,0.0,0,0.0,0.0,0.0,0.0,32.2,35.0,5.0,2.34,0,0,0,0,0,,0.0,,,,0.11,1,0,,,0,0.157,1011.7208333333333,1011.1208333333334,30.2
122,2020-05-01,2020,5,1,122,18,0,0.5,-0.866025,17.7,3,0.0,0.0,0.0,17.7,17.7,49.9,7.13,2.93,0,0,1,0,0,,0.0,,,,0.14,1,0,,,0,0.15633333333333335,1010.4416666666666,1009.8416666666667,29.2
123,2020-05-02,2020,5,2,123,18,0,0.5,-0.866025,0.0,0,17.7,0.0,0.0,17.7,17.7,49.9,7.13,2.93,0,0,0,0,0,,0.0,,,,0.14,1,0,,,0,0.1622638888888889,1009.1999999999999,1008.6,33.5
124,2020-05-03,2020,5,3,124,18,0,0.5,-0.866025,0.0,0,0.0,17.7,0.0,17.7,17.7,17.7,2.53,2.55,0,0,0,0,0,,0.0,,,,0.08,1,0,,,0,0.16930555555555557,1009.4125,1008.8125,35.6
125,2020-05-04,2020,5,4,125,19,0,0.5,-0.866025,36.1,3,0.0,0.0,17.7,36.1,53.8,53.8,7.69,3.75,0,0,1,0,0,,0.0,,,,0.14,1,0,,,0,0.1672916666666667,1010.0124999999999,1009.4125,29.5
126,2020-05-05,2020,5,5,126,19,0,0.5,-0.866025,0.0,0,36.1,0.0,0.0,36.1,53.8,53.8,7.69,3.75,0,0,0,0,0,,0.0,,,,0.14,1,0,,,0,0.1635,1009.9875000000001,1009.3874999999999,27.7
127,2020-05-06,2020,5,6,127,19,0,0.5,-0.866025,0.0,0,0.0,36.1,0.0,36.1,36.1,53.8,7.69,3.75,0,0,0,0,0,,0.0,,,,0.14,1,0,,,0,0.16470833333333332,1009.8916666666668,1009.2916666666666,24.8
128,2020-05-07,2020,5,7,128,19,0,0.5,-0.866025,22.6,3,0.0,0.0,36.1,22.6,58.7,76.4,10.91,4.51,0,0,1,0,0,,0.0,,,,0.18,1,0,,,0,0.15922222222222224,1009.6583333333333,1009.0583333333334,35.3
129,2020-05-08,2020,5,8,129,19,0,0.5,-0.866025,0.0,0,22.6,0.0,0.0,22.6,58.7,58.7,8.39,4.51,0,0,0,0,0,,0.0,,,,0.15,1,0,,,0,0.1577361111111111,1009.2416666666667,1008.6416666666668,43.6
130,2020-05-09,2020,5,9,130,19,0,0.5,-0.866025,0.0,0,0.0,22.6,0.0,22.6,22.6,58.7,8.39,4.51,0,0,0,0,0,,0.0,,,,0.15,1,0,,,0,0.15304166666666666,1009.4291666666667,1008.8291666666668,51.8
131,2020-05-10,2020,5,10,131,19,0,0.5,-0.866025,0.0,0,0.0,0.0,22.6,0.0,22.6,58.7,8.39,4.51,0,0,0,0,0,,0.0,,,,0.15,1,0,,,0,0.15208333333333335,1009.525,1008.9250000000001,29.2
132,2020-05-11,2020,5,11,132,20,0,0.5,-0.866025,0.0,0,0.0,0.0,0.0,0.0,22.6,22.6,3.23,4.51,0,0,0,0,0,,0.0,,,,0.09,1,0,,,0,0.1502638888888889,1009.3375,1008.7375000000001,24.8
133,2020-05-12,2020,5,12,133,20,0,0.5,-0.866025,0.0,0,0.0,0.0,0.0,0.0,0.0,22.6,3.23,4.51,0,0,0,0,0,,0.0,,,,0.09,1,0,,,0,0.15993055555555555,1009.4499999999999,1008.85,33.5
134,2020-05-13,2020,5,13,134,20,0,0.5,-0.866025,0.0,0,0.0,0.0,0.0,0.0,0.0,22.6,3.23,4.51,0,0,0,0,0,,0.0,,,,0.09,1,1,0.5,5.0,1,0.17379166666666668,1009.6708333333332,1009.0708333333333,40.3
135,2020-05-14,2020,5,14,135,20,0,0.5,-0.866025,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,0,0,0,0,0,,0.0,,,,0.05,1,0,,,0,0.2003055555555556,1008.0,1007.4,43.6
136,2020-05-15,2020,5,15,136,20,0,0.5,-0.866025,22.3,3,0.0,0.0,0.0,22.3,22.3,22.3,3.19,5.25,0,0,1,0,0,,0.0,,,,0.09,1,0,,,0,0.2966111111111111,1005.0958333333333,1004.4958333333334,79.2
137,2020-05-16,2020,5,16,137,20,0,0.5,-0.866025,34.2,3,22.3,0.0,0.0,56.5,56.5,56.5,8.07,6.39,0,0,2,0,0,,0.0,,,,0.2,1,0,,,0,0.3223888888888889,1008.1125000000001,1007.5124999999999,34.9
138,2020-05-17,2020,5,17,138,20,0,0.5,-0.866025,21.8,3,34.2,22.3,0.0,78.3,78.3,78.3,11.19,7.12,0,0,3,0,0,,0.0,,,,0.53,1,0,,,0,0.317125,1007.0500000000001,1006.4499999999999,29.2
139,2020-05-18,2020,5,18,139,21,0,0.5,-0.866025,0.0,0,21.8,34.2,22.3,56.0,78.3,78.3,11.19,6.63,0,0,0,0,0,,0.0,,,,0.18,1,0,,,0,0.30604166666666666,1007.6,1007.0,27.7
140,2020-05-19,2020,5,19,140,21,0,0.5,-0.866025,0.0,0,0.0,21.8,34.2,21.8,78.3,78.3,11.19,6.63,0,0,0,0,0,,0.0,,,,0.18,1,0,,,0,0.28908333333333336,1008.3125,1007.7125,27.4
141,2020-05-20,2020,5,20,141,21,0,0.5,-0.866025,0.0,0,0.0,0.0,21.8,0.0,56.0,78.3,11.19,6.63,0,0,0,0,0,,0.0,,,,0.18,1,0,,,0,0.2695138888888889,1009.1416666666668,1008.5416666666666,27.7
142,2020-05-21,2020,5,21,142,21,0,0.5,-0.866025,0.0,0,0.0,0.0,0.0,0.0,21.8,78.3,11.19,6.54,0,0,0,0,0,,0.0,,,,0.18,1,0,,,0,0.2548888888888889,1009.0958333333333,1008.4958333333334,25.2
143,2020-05-22,2020,5,22,143,21,0,0.5,-0.866025,15.5,3,0.0,0.0,0.0,15.5,15.5,71.5,10.21,7.06,0,0,1,0,0,,0.0,,,,0.17,1,0,,,0,0.2505555555555556,1009.2125,1008.6125000000001,29.2
144,2020-05-23,2020,5,23,144,21,0,0.5,-0.866025,11.4,3,15.5,0.0,0.0,26.9,26.9,48.7,6.96,7.22,0,0,2,0,0,,0.0,,,,0.18,1,0,,,0,0.2546111111111111,1010.4375,1009.8375,40.0
145,2020-05-24,2020,5,24,145,21,0,0.5,-0.866025,0.0,0,11.4,15.5,0.0,26.9,26.9,26.9,3.84,7.13,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0,0.2717777777777778,1011.5291666666667,1010.9291666666667,28.4
146,2020-05-25,2020,5,25,146,22,0,0.5,-0.866025,0.0,0,0.0,11.4,15.5,11.4,26.9,26.9,3.84,7.13,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0,0.26863888888888887,1012.1458333333334,1011.5458333333332,22.7
147,2020-05-26,2020,5,26,147,22,0,0.5,-0.866025,0.0,0,0.0,0.0,11.4,0.0,26.9,26.9,3.84,6.05,0,0,0,0,0,,0.0,,,,0.1,1,1,0.2,11.0,1,0.2527361111111111,1011.6291666666667,1011.0291666666667,25.2
148,2020-05-27,2020,5,27,148,22,0,0.5,-0.866025,0.0,0,0.0,0.0,0.0,0.0,11.4,26.9,3.84,6.05,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0,0.24387499999999998,1011.1875,1010.5875,23.0
149,2020-05-28,2020,5,28,149,22,0,0.5,-0.866025,0.0,0,0.0,0.0,0.0,0.0,0.0,26.9,3.84,6.05,0,0,0,0,0,,0.0,,,,0.1,1,0,,,0,0.23201388888888888,1011.8958333333334,1011.2958333333332,31.7
150,2020-05-29,2020,5,29,150,22,0,0.5,-0.866025,2.2,1,0.0,0.0,0.0,2.2,2.2,13.6,1.94,6.13,0,0,1,0,0,,0.0,,,,0.07,1,0,,,0,0.22594444444444448,1011.9625,1011.3625000000001,25.9
151,2020-05-30,2020,5,30,151,22,0,0.5,-0.866025,7.9,3,2.2,0.0,0.0,10.1,10.1,10.1,1.44,6.39,0,0,2,0,0,,0.0,,,,0.12,1,0,,,0,0.214125,1012.8208333333333,1012.2208333333333,22.7
152,2020-05-31,2020,5,31,152,22,0,0.5,-0.866025,0.0,0,7.9,2.2,0.0,10.1,10.1,10.1,1.44,5.8,0,0,0,0,0,,0.0,,,,0.07,1,0,,,0,0.20650000000000002,1012.225,1011.625,24.5
153,2020-06-01,2020,6,1,153,23,1,0.0,-1.0,0.0,0,0.0,7.9,2.2,7.9,10.1,10.1,1.44,5.8,0,0,0,0,0,,0.0,,,,0.07,1,0,,,0,0.20126388888888888,1011.4083333333333,1010.8083333333334,24.8
154,2020-06-02,2020,6,2,154,23,1,0.0,-1.0,54.6,4,0.0,0.0,7.9,54.6,64.7,64.7,9.24,7.62,1,0,1,0,0,,0.0,,,,0.16,1,0,,,0,0.19544444444444445,1010.8708333333334,1010.2708333333334,21.6
155,2020-06-03,2020,6,3,155,23,1,0.0,-1.0,0.0,0,54.6,0.0,0.0,54.6,62.5,64.7,9.24,6.42,0,0,0,0,0,,0.0,,,,0.16,1,0,,,0,0.1927361111111111,1010.6458333333334,1010.0458333333332,16.9
156,2020-06-04,2020,6,4,156,23,1,0.0,-1.0,34.6,3,0.0,54.6,0.0,89.2,89.2,99.3,14.19,7.57,0,0,1,0,0,,0.0,,,,0.22,1,0,,,0,0.18570833333333334,1010.225,1009.625,19.1
157,2020-06-05,2020,6,5,157,23,1,0.0,-1.0,0.0,0,34.6,0.0,54.6,34.6,89.2,97.1,13.87,7.57,0,0,0,0,0,,0.0,,,,0.22,1,0,,,0,0.17663888888888887,1009.6958333333333,1009.0958333333333,19.4
158,2020-06-06,2020,6,6,158,23,1,0.0,-1.0,0.0,0,0.0,34.6,0.0,34.6,89.2,89.2,12.74,6.82,0,0,0,0,0,,0.0,,,,0.2,1,0,,,0,0.1700694444444444,1009.2416666666667,1008.6416666666668,22.3
159,2020-06-07,2020,6,7,159,23,1,0.0,-1.0,0.0,0,0.0,0.0,34.6,0.0,34.6,89.2,12.74,6.82,0,0,0,0,0,,0.0,,,,0.2,1,0,,,0,0.1741527777777778,1008.8541666666666,1008.2541666666666,27.0
160,2020-06-08,2020,6,8,160,24,1,0.0,-1.0,34.1,3,0.0,0.0,0.0,34.1,68.7,123.3,17.61,7.95,0,0,1,0,0,,0.0,,,,0.26,1,0,,,0,0.18512499999999998,1009.3625000000001,1008.7624999999999,25.2
161,2020-06-09,2020,6,9,161,24,1,0.0,-1.0,14.2,3,34.1,0.0,0.0,48.3,48.3,82.9,11.84,8.43,0,0,2,0,0,,0.0,,,,0.24,1,0,,,0,0.17995833333333333,1009.2708333333334,1008.6708333333332,29.5
162,2020-06-10,2020,6,10,162,24,1,0.0,-1.0,0.0,0,14.2,34.1,0.0,48.3,48.3,82.9,11.84,8.43,0,0,0,0,0,,0.0,,,,0.19,1,0,,,0,0.20180555555555557,1008.0833333333334,1007.4833333333332,38.9
163,2020-06-11,2020,6,11,163,24,1,0.0,-1.0,0.0,0,0.0,14.2,34.1,14.2,48.3,48.3,6.9,8.43,0,0,0,0,0,,0.0,,,,0.13,1,0,,,0,0.2725972222222222,1005.7291666666666,1005.1291666666666,34.9
164,2020-06-12,2020,6,12,164,24,1,0.0,-1.0,0.0,0,0.0,0.0,14.2,0.0,48.3,48.3,6.9,8.43,0,0,0,0,0,,0.0,,,,0.13,1,0,,,0,0.35005555555555556,1007.5083333333333,1006.9083333333333,37.8
165,2020-06-13,2020,6,13,165,24,1,0.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,14.2,48.3,6.9,8.43,0,0,0,0,0,,0.0,,,,0.13,1,0,,,0,0.34045833333333336,1009.3916666666668,1008.7916666666666,34.6
166,2020-06-14,2020,6,14,166,24,1,0.0,-1.0,6.0,2,0.0,0.0,0.0,6.0,6.0,54.3,7.76,7.88,0,0,1,0,0,,0.0,,,,0.14,1,0,,,0,0.33502777777777776,1011.8666666666667,1011.2666666666668,28.4
167,2020-06-15,2020,6,15,167,25,1,0.0,-1.0,42.1,3,6.0,0.0,0.0,48.1,48.1,62.3,8.9,8.15,0,0,2,0,0,,0.0,,,,0.21,1,0,,,0,0.33195833333333336,1011.9499999999999,1011.35,26.6
168,2020-06-16,2020,6,16,168,25,1,0.0,-1.0,0.0,0,42.1,6.0,0.0,48.1,48.1,48.1,6.87,7.42,0,0,0,0,0,,0.0,,,,0.13,1,0,,,0,0.3235694444444444,1010.0375,1009.4375,28.1
169,2020-06-17,2020,6,17,169,25,1,0.0,-1.0,53.9,4,0.0,42.1,6.0,96.0,102.0,102.0,14.57,9.22,1,0,1,0,0,,0.0,,,,0.22,1,1,0.3,11.0,1,0.3125,1009.5083333333333,1008.9083333333333,23.8
170,2020-06-18,2020,6,18,170,25,1,0.0,-1.0,0.0,0,53.9,0.0,42.1,53.9,102.0,102.0,14.57,9.22,0,0,0,0,0,,0.0,,,,0.22,1,0,,,0,0.3198472222222222,1009.4125,1008.8125,29.5
171,2020-06-19,2020,6,19,171,25,1,0.0,-1.0,0.0,0,0.0,53.9,0.0,53.9,96.0,102.0,14.57,9.22,0,0,0,0,0,,0.0,,,,0.22,1,0,,,0,0.34523611111111113,1010.2041666666668,1009.6041666666666,33.8
172,2020-06-20,2020,6,20,172,25,1,0.0,-1.0,0.0,0,0.0,0.0,53.9,0.0,53.9,102.0,14.57,9.22,0,0,0,0,0,,0.0,,,,0.22,1,0,,,0,0.3405833333333333,1010.0541666666667,1009.4541666666668,30.2
173,2020-06-21,2020,6,21,173,25,1,0.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,53.9,96.0,13.71,8.7,0,0,0,0,0,,0.0,,,,0.21,1,0,,,0,0.3312083333333333,1008.6083333333332,1008.0083333333333,23.8
174,2020-06-22,2020,6,22,174,26,1,0.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,53.9,7.7,8.32,0,0,0,0,0,,0.0,,,,0.14,1,0,,,0,0.31781944444444443,1008.3625000000001,1007.7624999999999,23.4
175,2020-06-23,2020,6,23,175,26,1,0.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,53.9,7.7,8.32,0,0,0,0,0,,0.0,,,,0.14,1,0,,,0,0.3058194444444445,1009.1,1008.5,28.1
176,2020-06-24,2020,6,24,176,26,1,0.0,-1.0,51.1,4,0.0,0.0,0.0,51.1,51.1,51.1,7.3,10.02,1,0,1,0,0,,0.0,,,,0.14,1,0,,,0,0.2920416666666667,1009.1166666666667,1008.5166666666668,28.8
177,2020-06-25,2020,6,25,177,26,1,0.0,-1.0,0.0,0,51.1,0.0,0.0,51.1,51.1,51.1,7.3,10.02,0,0,0,0,0,,0.0,,,,0.14,1,0,,,0,0.2871666666666666,1009.1875,1008.5875000000001,28.8
178,2020-06-26,2020,6,26,178,26,1,0.0,-1.0,0.0,0,0.0,51.1,0.0,51.1,51.1,51.1,7.3,10.02,0,0,0,0,0,,0.0,,,,0.14,1,0,,,0,0.29977777777777775,1009.7958333333332,1009.1958333333333,24.8
179,2020-06-27,2020,6,27,179,26,1,0.0,-1.0,1.5,1,0.0,0.0,51.1,1.5,52.6,52.6,7.51,10.07,0,0,1,0,0,,0.0,,,,0.14,1,0,,,0,0.3045277777777778,1009.7166666666667,1009.1166666666667,25.2
180,2020-06-28,2020,6,28,180,26,1,0.0,-1.0,16.3,3,1.5,0.0,0.0,17.8,68.9,68.9,9.84,10.54,0,0,2,0,0,,0.0,,,,0.22,1,0,,,0,0.3301388888888889,1010.3333333333334,1009.7333333333332,22.7
181,2020-06-29,2020,6,29,181,27,1,0.0,-1.0,34.3,3,16.3,1.5,0.0,52.1,52.1,103.2,14.74,11.42,0,0,3,0,0,,0.0,,,,0.58,1,0,,,0,0.34061111111111114,1010.1750000000001,1009.5749999999999,35.6
182,2020-06-30,2020,6,30,182,27,1,0.0,-1.0,52.3,4,34.3,16.3,1.5,102.9,104.4,155.5,22.21,13.17,1,0,4,0,0,,0.0,,,,0.67,1,0,,,0,0.3254722222222222,1009.7416666666667,1009.1416666666668,32.4
183,2020-07-01,2020,7,1,183,27,1,-0.5,-0.866025,0.0,0,52.3,34.3,16.3,86.6,104.4,104.4,14.91,13.17,0,0,0,0,0,,0.0,,,,0.23,1,0,,,0,0.3222361111111111,1008.8249999999999,1008.225,24.1
184,2020-07-02,2020,7,2,184,27,1,-0.5,-0.866025,15.8,3,0.0,52.3,34.3,68.1,118.7,120.2,17.17,11.87,0,0,1,0,0,,0.0,,,,0.26,1,0,,,0,0.32683333333333336,1008.9041666666667,1008.3041666666667,25.9
185,2020-07-03,2020,7,3,185,27,1,-0.5,-0.866025,27.6,3,15.8,0.0,52.3,43.4,130.0,147.8,21.11,12.79,0,0,2,0,0,,0.0,,,,0.35,1,0,,,0,0.3258055555555555,1010.2916666666666,1009.6916666666666,28.1
186,2020-07-04,2020,7,4,186,27,1,-0.5,-0.866025,0.0,0,27.6,15.8,0.0,43.4,95.7,146.3,20.9,11.64,0,0,0,0,0,,0.0,,,,0.3,1,0,,,0,0.3285972222222222,1010.7666666666668,1010.1666666666666,25.6
187,2020-07-05,2020,7,5,187,27,1,-0.5,-0.866025,0.0,0,0.0,27.6,15.8,27.6,43.4,130.0,18.57,11.64,0,0,0,0,0,,0.0,,,,0.27,1,0,,,0,0.3258888888888889,1009.8541666666666,1009.2541666666666,27.0
188,2020-07-06,2020,7,6,188,28,1,-0.5,-0.866025,0.0,0,0.0,0.0,27.6,0.0,43.4,95.7,13.67,11.64,0,0,0,0,0,,0.0,,,,0.21,1,0,,,0,0.3138888888888889,1009.9541666666668,1009.3541666666666,24.8
189,2020-07-07,2020,7,7,189,28,1,-0.5,-0.866025,67.5,4,0.0,0.0,0.0,67.5,95.1,110.9,15.84,13.89,1,0,1,0,0,,0.0,,,,0.24,1,0,,,0,0.3055277777777778,1010.4208333333332,1009.8208333333333,26.3
190,2020-07-08,2020,7,8,190,28,1,-0.5,-0.866025,89.2,4,67.5,0.0,0.0,156.7,156.7,200.1,28.59,15.73,1,0,2,0,0,,0.0,,,,0.44,1,1,0.9,15.0,2,0.30822222222222223,1008.6458333333334,1008.0458333333332,28.1
191,2020-07-09,2020,7,9,191,28,1,-0.5,-0.866025,0.0,0,89.2,67.5,0.0,156.7,156.7,184.3,26.33,15.25,0,0,0,0,0,,0.0,,,,0.37,1,0,,,0,0.3080277777777778,1007.6583333333333,1007.0583333333334,28.1
192,2020-07-10,2020,7,10,192,28,1,-0.5,-0.866025,32.1,3,0.0,89.2,67.5,121.3,188.8,188.8,26.97,16.32,0,0,1,0,0,,0.0,,,,0.37,1,0,,,0,0.29906944444444444,1008.8333333333334,1008.2333333333332,24.5
193,2020-07-11,2020,7,11,193,28,1,-0.5,-0.866025,75.1,4,32.1,0.0,89.2,107.2,263.9,263.9,37.7,18.83,1,0,2,0,0,,0.0,,,,0.55,1,0,,,0,0.2851111111111111,1009.4833333333332,1008.8833333333333,16.2
194,2020-07-12,2020,7,12,194,28,1,-0.5,-0.866025,49.5,3,75.1,32.1,0.0,156.7,245.9,313.4,44.77,20.48,0,0,3,0,0,,0.0,,,,0.94,1,1,0.7,13.0,2,0.2929583333333333,1008.6333333333333,1008.0333333333333,23.0
195,2020-07-13,2020,7,13,195,29,1,-0.5,-0.866025,9.2,3,49.5,75.1,32.1,133.8,165.9,322.6,46.09,20.78,0,0,4,0,0,,0.0,,,,0.95,1,1,0.3,11.0,1,0.30840277777777775,1008.6291666666666,1008.0291666666667,24.8
196,2020-07-14,2020,7,14,196,29,1,-0.5,-0.866025,0.0,0,9.2,49.5,75.1,58.7,165.9,255.1,36.44,20.58,0,0,0,0,0,,0.0,,,,0.49,1,0,,,0,0.30544444444444446,1009.1125000000001,1008.5124999999999,26.6
197,2020-07-15,2020,7,15,197,29,1,-0.5,-0.866025,49.5,3,0.0,9.2,49.5,58.7,183.3,215.4,30.77,20.83,0,0,1,0,0,,0.0,,,,0.42,1,0,,,0,0.2944722222222222,1008.8041666666667,1008.2041666666668,25.6
198,2020-07-16,2020,7,16,198,29,1,-0.5,-0.866025,96.5,4,49.5,0.0,9.2,146.0,204.7,311.9,44.56,24.05,1,0,2,0,0,,0.0,,,,0.63,1,1,0.8,17.0,2,0.2873611111111111,1009.2041666666668,1008.6041666666666,33.1
199,2020-07-17,2020,7,17,199,29,1,-0.5,-0.866025,33.6,3,96.5,49.5,0.0,179.6,188.8,313.4,44.77,23.37,0,0,3,0,0,,0.0,,,,0.94,1,1,0.5,6.0,2,0.28844444444444445,1009.9708333333333,1009.3708333333334,23.8
200,2020-07-18,2020,7,18,200,29,1,-0.5,-0.866025,97.6,4,33.6,96.5,49.5,227.7,277.2,335.9,47.99,26.62,1,0,4,0,0,,0.0,,,,0.98,1,1,1.5,17.0,3,0.2874861111111111,1009.6208333333334,1009.0208333333334,23.0
201,2020-07-19,2020,7,19,201,29,1,-0.5,-0.866025,0.0,0,97.6,33.6,96.5,131.2,277.2,286.4,40.91,26.62,0,0,0,0,0,,0.0,,,,0.54,1,0,,,0,0.2878055555555556,1009.0833333333334,1008.4833333333332,30.2
202,2020-07-20,2020,7,20,202,30,1,-0.5,-0.866025,67.9,4,0.0,97.6,33.6,165.5,295.6,345.1,49.3,28.89,1,0,1,0,0,,0.0,,,,0.64,1,0,,,0,0.2967638888888889,1009.6625,1009.0625,28.8
203,2020-07-21,2020,7,21,203,30,1,-0.5,-0.866025,38.5,3,67.9,0.0,97.6,106.4,237.6,383.6,54.8,30.17,0,0,2,0,0,,0.0,,,,0.76,1,0,,,0,0.28579166666666667,1009.5583333333334,1008.9583333333334,38.2
204,2020-07-22,2020,7,22,204,30,1,-0.5,-0.866025,23.0,3,38.5,67.9,0.0,129.4,227.0,357.1,51.01,30.94,0,0,3,0,0,,0.0,,,,1.0,1,1,0.5,10.0,1,0.305375,1008.7583333333333,1008.1583333333333,27.0
205,2020-07-23,2020,7,23,205,30,1,-0.5,-0.866025,38.7,3,23.0,38.5,67.9,100.2,168.1,299.3,42.76,32.23,0,0,4,0,0,,0.0,,,,0.91,1,1,0.5,19.0,2,0.30879166666666663,1008.6833333333334,1008.0833333333334,27.0
206,2020-07-24,2020,7,24,206,30,1,-0.5,-0.866025,0.0,0,38.7,23.0,38.5,61.7,168.1,265.7,37.96,30.52,0,0,0,0,0,,0.0,,,,0.51,1,0,,,0,0.31601388888888887,1009.0875,1008.4875000000001,19.8
207,2020-07-25,2020,7,25,207,30,1,-0.5,-0.866025,26.2,3,0.0,38.7,23.0,64.9,126.4,194.3,27.76,31.4,0,0,1,0,0,,0.0,,,,0.38,1,0,,,0,0.31216666666666665,1009.0,1008.4,25.6
208,2020-07-26,2020,7,26,208,30,1,-0.5,-0.866025,49.3,3,26.2,0.0,38.7,75.5,137.2,243.6,34.8,33.04,0,0,2,0,0,,0.0,,,,0.52,1,0,,,0,0.30268055555555556,1008.6291666666666,1008.0291666666667,20.2
209,2020-07-27,2020,7,27,209,31,1,-0.5,-0.866025,94.1,4,49.3,26.2,0.0,169.6,208.3,269.8,38.54,36.13,1,0,3,0,0,,0.0,,,,0.86,1,0,,,0,0.3164444444444445,1007.9708333333333,1007.3708333333334,25.9
210,2020-07-28,2020,7,28,210,31,1,-0.5,-0.866025,14.3,3,94.1,49.3,26.2,157.7,183.9,245.6,35.09,36.06,0,0,4,0,0,,0.0,,,,0.82,1,0,,,0,0.3348611111111111,1007.4833333333332,1006.8833333333333,20.9
